offsetCenter,differenceForward,steeringAngle
-0.108,0.0125,0.0
-0.106,0.0151,0.0
-0.103,0.0177,0.1
-0.1,0.0195,0.0
-0.095,0.0218,0.1
-0.088,0.0254,0.2
-0.082,0.0309,0.1
-0.075,0.0364,0.1
-0.066,0.0438,0.1
-0.057,0.0496,0.1
-0.047,0.0561,0.1
-0.035,0.0627,0.1
-0.021,0.0699,0.1
-0.004,0.0777,0.2
0.014,0.0872,0.2
0.033,0.0971,0.1
0.054,0.1063,0.1
0.076,0.1139,0.1
0.1,0.1218,0.1
0.125,0.1289,0.1
0.158,0.1378,0.1
0.186,0.145,0.2
0.216,0.1539,0.2
0.25,0.1646,0.2
0.288,0.1774,0.2
0.328,0.1892,0.1
0.366,0.199,0.1
0.41,0.1979,0.1
0.451,0.1915,0.2
0.495,0.1859,0.3
0.533,0.1728,0.3
0.57,0.1712,0.2
0.606,0.1699,0.2
0.644,0.1681,0.2
0.66,0.1532,0.2
